bess,port_1,port_2,port_3
2019-07-27 11:30,0.085,0.064,0.079
2019-07-27 11:45,0.085,0.064,0.079
2019-07-27 12:00,0.085,0.064,0.079
2019-07-27 12:15,0.086,0.064,0.079
2019-07-27 12:30,0.085,0.064,0.079
2019-07-27 12:45,0.086,0.064,0.079
2019-07-27 13:00,0.086,0.063,0.079
2019-07-27 13:15,0.086,0.063,0.079
2019-07-27 13:30,0.086,0.062,0.079
2019-07-27 13:45,0.086,0.062,0.079
2019-07-27 14:00,0.086,0.062,0.078
2019-07-27 14:15,0.086,0.062,0.078
2019-07-27 14:30,0.086,0.062,0.078
2019-07-27 14:45,0.086,0.062,0.078
2019-07-27 15:00,0.086,0.062,0.078
2019-07-27 15:15,0.086,0.062,0.078
2019-07-27 15:30,0.086,0.062,0.078
2019-07-27 15:45,0.086,0.062,0.078
2019-07-27 16:00,0.086,0.062,0.078
2019-07-27 16:15,0.086,0.062,0.078
2019-07-27 16:30,0.086,0.062,0.078
2019-07-27 16:45,0.086,0.061,0.078
2019-07-27 17:00,0.086,0.061,0.078
2019-07-27 17:15,0.086,0.061,0.078
2019-07-27 17:30,0.086,0.061,0.078
2019-07-27 17:45,0.086,0.061,0.077
2019-07-27 18:00,0.086,0.061,0.077
2019-07-27 18:15,0.086,0.060,0.078
2019-07-27 18:30,0.086,0.060,0.077
2019-07-27 18:45,0.086,0.060,0.077
2019-07-27 19:00,0.086,0.060,0.077
2019-07-27 19:15,0.086,0.060,0.077
2019-07-27 19:30,0.086,0.060,0.077
2019-07-27 19:45,0.086,0.060,0.077
2019-07-27 20:00,0.086,0.060,0.077
2019-07-27 20:15,0.086,0.060,0.077
2019-07-27 20:30,0.086,0.060,0.077
2019-07-27 20:45,0.086,0.060,0.077
2019-07-27 21:00,0.086,0.060,0.077
2019-07-27 21:15,0.086,0.060,0.077
2019-07-27 21:30,0.086,0.060,0.077
2019-07-27 21:45,0.086,0.060,0.077
2019-07-27 22:00,0.086,0.060,0.077
2019-07-27 22:15,0.086,0.060,0.077
2019-07-27 22:30,0.086,0.060,0.077
2019-07-27 22:45,0.086,0.060,0.077
2019-07-27 23:00,0.086,0.060,0.077
2019-07-27 23:15,0.086,0.060,0.077
2019-07-27 23:30,0.086,0.060,0.077
2019-07-27 23:45,0.086,0.060,0.077
2019-07-28 0:00,0.086,0.060,0.077
2019-07-28 0:15,0.086,0.060,0.077
2019-07-28 0:30,0.086,0.060,0.077
2019-07-28 0:45,0.086,0.060,0.077
2019-07-28 1:00,0.086,0.060,0.077
2019-07-28 1:15,0.086,0.060,0.077
2019-07-28 1:30,0.086,0.060,0.077
2019-07-28 1:45,0.086,0.060,0.077
2019-07-28 2:00,0.086,0.060,0.077
2019-07-28 2:15,0.086,0.060,0.077
2019-07-28 2:30,0.086,0.060,0.077
2019-07-28 2:45,0.086,0.060,0.077
2019-07-28 3:00,0.086,0.060,0.077
2019-07-28 3:15,0.086,0.060,0.077
2019-07-28 3:30,0.086,0.060,0.077
2019-07-28 3:45,0.086,0.060,0.077
2019-07-28 4:00,0.086,0.060,0.077
2019-07-28 4:15,0.086,0.060,0.077
2019-07-28 4:30,0.086,0.060,0.077
2019-07-28 4:45,0.086,0.060,0.077
2019-07-28 5:00,0.086,0.060,0.077
2019-07-28 5:15,0.086,0.060,0.077
2019-07-28 5:30,0.086,0.060,0.076
2019-07-28 5:45,0.086,0.060,0.076
2019-07-28 6:00,0.086,0.060,0.076
2019-07-28 6:15,0.086,0.060,0.076
2019-07-28 6:30,0.086,0.060,0.076
2019-07-28 6:45,0.086,0.060,0.076
2019-07-28 7:00,0.086,0.060,0.076
2019-07-28 7:15,0.086,0.060,0.076
2019-07-28 7:30,0.086,0.060,0.076
2019-07-28 7:45,0.086,0.060,0.076
2019-07-28 8:00,0.086,0.060,0.076
2019-07-28 8:15,0.086,0.060,0.076
2019-07-28 8:30,0.086,0.060,0.076
2019-07-28 8:45,0.086,0.060,0.076
2019-07-28 9:00,0.086,0.060,0.076
2019-07-28 9:15,0.086,0.060,0.076
2019-07-28 9:30,0.086,0.059,0.076
2019-07-28 9:45,0.086,0.059,0.076
2019-07-28 10:00,0.086,0.059,0.076
2019-07-28 10:15,0.086,0.059,0.076
2019-07-28 10:30,0.086,0.059,0.076
2019-07-28 10:45,0.086,0.059,0.076
2019-07-28 11:00,0.086,0.059,0.076
2019-07-28 11:15,0.086,0.059,0.076
2019-07-28 11:30,0.086,0.059,0.076
2019-07-28 11:45,0.086,0.059,0.076
2019-07-28 12:00,0.086,0.059,0.076
2019-07-28 12:15,0.086,0.059,0.076
2019-07-28 12:30,0.086,0.058,0.076
2019-07-28 12:45,0.086,0.058,0.076
2019-07-28 13:00,0.086,0.058,0.076
2019-07-28 13:15,0.086,0.058,0.076
2019-07-28 13:30,0.086,0.058,0.076
2019-07-28 13:45,0.086,0.058,0.076
2019-07-28 14:00,0.086,0.057,0.076
2019-07-28 14:15,0.086,0.057,0.076
2019-07-28 14:30,0.086,0.057,0.076
2019-07-28 14:45,0.086,0.057,0.075
2019-07-28 15:00,0.086,0.057,0.075
2019-07-28 15:15,0.086,0.057,0.075
2019-07-28 15:30,0.086,0.057,0.075
2019-07-28 15:45,0.086,0.057,0.075
2019-07-28 16:00,0.086,0.057,0.075
2019-07-28 16:15,0.086,0.057,0.075
2019-07-28 16:30,0.086,0.056,0.075
2019-07-28 16:45,0.086,0.056,0.075
2019-07-28 17:00,0.086,0.056,0.075
2019-07-28 17:15,0.086,0.055,0.075
2019-07-28 17:30,0.086,0.055,0.075
2019-07-28 17:45,0.086,0.055,0.075
2019-07-28 18:00,0.086,0.055,0.075
2019-07-28 18:15,0.086,0.055,0.075
2019-07-28 18:30,0.086,0.055,0.075
2019-07-28 18:45,0.086,0.055,0.074
2019-07-28 19:00,0.086,0.055,0.074
2019-07-28 19:15,0.086,0.055,0.074
2019-07-28 19:30,0.086,0.055,0.074
2019-07-28 19:45,0.086,0.055,0.074
2019-07-28 20:00,0.086,0.055,0.074
2019-07-28 20:15,0.086,0.055,0.074
2019-07-28 20:30,0.086,0.055,0.074
2019-07-28 20:45,0.086,0.055,0.074
2019-07-28 21:00,0.086,0.055,0.074
2019-07-28 21:15,0.086,0.055,0.074
2019-07-28 21:30,0.086,0.055,0.074
2019-07-28 21:45,0.086,0.055,0.074
2019-07-28 22:00,0.086,0.055,0.074
2019-07-28 22:15,0.086,0.055,0.074
2019-07-28 22:30,0.086,0.055,0.074
2019-07-28 22:45,0.086,0.055,0.074
2019-07-28 23:00,0.086,0.055,0.074
2019-07-28 23:15,0.086,0.055,0.074
2019-07-28 23:30,0.086,0.055,0.074
2019-07-28 23:45,0.086,0.055,0.074
2019-07-29 0:00,0.086,0.055,0.074
2019-07-29 0:15,0.086,0.055,0.074
2019-07-29 0:30,0.086,0.055,0.074
2019-07-29 0:45,0.085,0.055,0.072
2019-07-29 1:00,0.084,0.055,0.072
2019-07-29 1:15,0.083,0.055,0.072
2019-07-29 1:30,0.083,0.055,0.075
2019-07-29 1:45,0.081,0.055,0.076
2019-07-29 2:00,0.081,0.055,0.076
2019-07-29 2:15,0.080,0.055,0.076
2019-07-29 2:30,0.080,0.055,0.076
2019-07-29 2:45,0.080,0.055,0.076
2019-07-29 3:00,0.081,0.055,0.076
2019-07-29 3:15,0.080,0.055,0.076
2019-07-29 3:30,0.081,0.055,0.075
2019-07-29 3:45,0.081,0.055,0.075
2019-07-29 4:00,0.081,0.056,0.075
2019-07-29 4:15,0.081,0.057,0.075
2019-07-29 4:30,0.081,0.057,0.074
2019-07-29 4:45,0.081,0.058,0.074
2019-07-29 5:00,0.081,0.059,0.074
2019-07-29 5:15,0.081,0.059,0.074
2019-07-29 5:30,0.081,0.060,0.074
2019-07-29 5:45,0.081,0.060,0.074
2019-07-29 6:00,0.081,0.061,0.074
2019-07-29 6:15,0.081,0.062,0.074
2019-07-29 6:30,0.081,0.062,0.074
2019-07-29 6:45,0.081,0.064,0.074
2019-07-29 7:00,0.081,0.065,0.074
2019-07-29 7:15,0.081,0.066,0.074
2019-07-29 7:30,0.081,0.066,0.074
2019-07-29 7:45,0.081,0.067,0.074
2019-07-29 8:00,0.081,0.067,0.073
2019-07-29 8:15,0.081,0.069,0.073
2019-07-29 8:30,0.081,0.069,0.073
2019-07-29 8:45,0.081,0.070,0.072
2019-07-29 9:00,0.081,0.071,0.072
2019-07-29 9:15,0.081,0.071,0.072
2019-07-29 9:30,0.081,0.072,0.072
2019-07-29 9:45,0.081,0.072,0.072
2019-07-29 10:00,0.081,0.072,0.072
2019-07-29 10:15,0.081,0.073,0.072
2019-07-29 10:30,0.081,0.074,0.072
2019-07-29 10:45,0.081,0.074,0.072
2019-07-29 11:00,0.081,0.074,0.072
2019-07-29 11:15,0.081,0.075,0.072
2019-07-29 11:30,0.081,0.076,0.072
2019-07-29 11:45,0.081,0.076,0.072
2019-07-29 12:00,0.081,0.076,0.072
2019-07-29 12:15,0.081,0.076,0.072
2019-07-29 12:30,0.081,0.077,0.072
2019-07-29 12:45,0.081,0.077,0.072
2019-07-29 13:00,0.081,0.077,0.072
2019-07-29 13:15,0.081,0.077,0.072
2019-07-29 13:30,0.081,0.077,0.072
2019-07-29 13:45,0.081,0.078,0.072
2019-07-29 14:00,0.082,0.078,0.072
2019-07-29 14:15,0.082,0.078,0.072
2019-07-29 14:30,0.082,0.079,0.072
2019-07-29 14:45,0.082,0.079,0.072
2019-07-29 15:00,0.082,0.079,0.072
2019-07-29 15:15,0.083,0.079,0.071
2019-07-29 15:30,0.083,0.079,0.071
2019-07-29 15:45,0.083,0.079,0.071
2019-07-29 16:00,0.083,0.079,0.071
2019-07-29 16:15,0.083,0.079,0.071
2019-07-29 16:30,0.083,0.079,0.071
2019-07-29 16:45,0.083,0.079,0.071
2019-07-29 17:00,0.083,0.079,0.071
2019-07-29 17:15,0.083,0.079,0.071
2019-07-29 17:30,0.083,0.080,0.071
2019-07-29 17:45,0.083,0.080,0.071
2019-07-29 18:00,0.083,0.081,0.071
2019-07-29 18:15,0.083,0.080,0.070
2019-07-29 18:30,0.083,0.081,0.070
2019-07-29 18:45,0.083,0.081,0.070
2019-07-29 19:00,0.083,0.081,0.069
2019-07-29 19:15,0.083,0.081,0.069
2019-07-29 19:30,0.083,0.081,0.069
2019-07-29 19:45,0.083,0.081,0.069
2019-07-29 20:00,0.083,0.081,0.069
2019-07-29 20:15,0.083,0.081,0.069
2019-07-29 20:30,0.083,0.081,0.069
2019-07-29 20:45,0.083,0.081,0.069
2019-07-29 21:00,0.083,0.081,0.069
2019-07-29 21:15,0.083,0.081,0.069
2019-07-29 21:30,0.083,0.081,0.069
2019-07-29 21:45,0.083,0.081,0.069
2019-07-29 22:00,0.083,0.082,0.069
2019-07-29 22:15,0.083,0.081,0.069
2019-07-29 22:30,0.083,0.082,0.069
2019-07-29 22:45,0.083,0.082,0.069
2019-07-29 23:00,0.083,0.082,0.069
2019-07-29 23:15,0.083,0.082,0.069
2019-07-29 23:30,0.083,0.082,0.069
2019-07-29 23:45,0.083,0.082,0.069
2019-07-30 0:00,0.083,0.082,0.069
2019-07-30 0:15,0.083,0.082,0.069
2019-07-30 0:30,0.083,0.082,0.069
2019-07-30 0:45,0.083,0.082,0.069
2019-07-30 1:00,0.083,0.082,0.069
2019-07-30 1:15,0.083,0.083,0.069
2019-07-30 1:30,0.083,0.083,0.069
2019-07-30 1:45,0.083,0.083,0.069
2019-07-30 2:00,0.083,0.083,0.069
2019-07-30 2:15,0.083,0.083,0.069
2019-07-30 2:30,0.083,0.083,0.069
2019-07-30 2:45,0.083,0.083,0.068
2019-07-30 3:00,0.083,0.083,0.068
2019-07-30 3:15,0.083,0.083,0.068
2019-07-30 3:30,0.083,0.083,0.068
2019-07-30 3:45,0.083,0.083,0.068
2019-07-30 4:00,0.083,0.083,0.068
2019-07-30 4:15,0.083,0.083,0.068
2019-07-30 4:30,0.083,0.083,0.068
2019-07-30 4:45,0.083,0.083,0.068
2019-07-30 5:00,0.083,0.083,0.068
2019-07-30 5:15,0.083,0.083,0.068
2019-07-30 5:30,0.083,0.083,0.068
2019-07-30 5:45,0.083,0.083,0.068
2019-07-30 6:00,0.083,0.083,0.068
2019-07-30 6:15,0.083,0.083,0.068
2019-07-30 6:30,0.083,0.083,0.068
2019-07-30 6:45,0.083,0.083,0.068
2019-07-30 7:00,0.083,0.083,0.068
2019-07-30 7:15,0.083,0.083,0.068
2019-07-30 7:30,0.083,0.083,0.068
2019-07-30 7:45,0.083,0.083,0.068
2019-07-30 8:00,0.083,0.082,0.067
2019-07-30 8:15,0.083,0.083,0.067
2019-07-30 8:30,0.083,0.082,0.068
2019-07-30 8:45,0.083,0.083,0.068
2019-07-30 9:00,0.083,0.082,0.068
2019-07-30 9:15,0.083,0.083,0.067
2019-07-30 9:30,0.083,0.082,0.067
2019-07-30 9:45,0.083,0.082,0.067
2019-07-30 10:00,0.083,0.082,0.067
2019-07-30 10:15,0.083,0.082,0.067
2019-07-30 10:30,0.083,0.082,0.067
2019-07-30 10:45,0.083,0.082,0.067
2019-07-30 11:00,0.083,0.082,0.067
2019-07-30 11:15,0.083,0.082,0.067
2019-07-30 11:30,0.083,0.082,0.067
2019-07-30 11:45,0.083,0.082,0.067
2019-07-30 12:00,0.083,0.081,0.067
2019-07-30 12:15,0.083,0.081,0.067
2019-07-30 12:30,0.083,0.081,0.067
2019-07-30 12:45,0.083,0.081,0.067
2019-07-30 13:00,0.083,0.081,0.067
2019-07-30 13:15,0.083,0.081,0.067
2019-07-30 13:30,0.083,0.081,0.067
2019-07-30 13:45,0.083,0.081,0.067
2019-07-30 14:00,0.083,0.081,0.067
2019-07-30 14:15,0.083,0.081,0.067
2019-07-30 14:30,0.083,0.081,0.067
2019-07-30 14:45,0.083,0.081,0.067
2019-07-30 15:00,0.083,0.081,0.067
2019-07-30 15:15,0.083,0.081,0.067
2019-07-30 15:30,0.083,0.081,0.067
2019-07-30 15:45,0.083,0.080,0.067
2019-07-30 16:00,0.083,0.081,0.067
2019-07-30 16:15,0.083,0.081,0.067
2019-07-30 16:30,0.083,0.080,0.067
2019-07-30 16:45,0.083,0.080,0.067
2019-07-30 17:00,0.083,0.079,0.067
2019-07-30 17:15,0.083,0.080,0.067
2019-07-30 17:30,0.083,0.079,0.067
2019-07-30 17:45,0.083,0.079,0.067
2019-07-30 18:00,0.083,0.079,0.067
2019-07-30 18:15,0.083,0.079,0.067
2019-07-30 18:30,0.083,0.079,0.067
2019-07-30 18:45,0.083,0.079,0.067
2019-07-30 19:00,0.083,0.079,0.067
2019-07-30 19:15,0.083,0.079,0.067
2019-07-30 19:30,0.083,0.079,0.067
2019-07-30 19:45,0.083,0.079,0.067
2019-07-30 20:00,0.083,0.079,0.067
2019-07-30 20:15,0.083,0.079,0.067
2019-07-30 20:30,0.083,0.079,0.066
2019-07-30 20:45,0.083,0.079,0.066
2019-07-30 21:00,0.083,0.079,0.066
2019-07-30 21:15,0.083,0.079,0.066
2019-07-30 21:30,0.083,0.079,0.066
2019-07-30 21:45,0.083,0.079,0.066
2019-07-30 22:00,0.083,0.079,0.066
2019-07-30 22:15,0.083,0.079,0.066
2019-07-30 22:30,0.083,0.079,0.066
2019-07-30 22:45,0.083,0.079,0.066
2019-07-30 23:00,0.083,0.079,0.066
2019-07-30 23:15,0.083,0.079,0.066
2019-07-30 23:30,0.083,0.079,0.066
2019-07-30 23:45,0.083,0.079,0.066
2019-07-31 0:00,0.083,0.079,0.066
2019-07-31 0:15,0.083,0.079,0.066
2019-07-31 0:30,0.083,0.079,0.066
2019-07-31 0:45,0.083,0.079,0.066
2019-07-31 1:00,0.083,0.079,0.066
2019-07-31 1:15,0.083,0.079,0.066
2019-07-31 1:30,0.083,0.079,0.067
2019-07-31 1:45,0.083,0.079,0.067
2019-07-31 2:00,0.083,0.079,0.067
2019-07-31 2:15,0.083,0.079,0.067
2019-07-31 2:30,0.083,0.079,0.067
2019-07-31 2:45,0.083,0.079,0.067
2019-07-31 3:00,0.083,0.079,0.068
2019-07-31 3:15,0.083,0.079,0.071
2019-07-31 3:30,0.083,0.079,0.071
2019-07-31 3:45,0.083,0.079,0.071
2019-07-31 4:00,0.083,0.079,0.072
2019-07-31 4:15,0.083,0.079,0.072
2019-07-31 4:30,0.083,0.079,0.072
2019-07-31 4:45,0.083,0.079,0.072
2019-07-31 5:00,0.083,0.079,0.072
2019-07-31 5:15,0.083,0.079,0.072
2019-07-31 5:30,0.083,0.079,0.072
2019-07-31 5:45,0.083,0.079,0.072
2019-07-31 6:00,0.083,0.079,0.072
2019-07-31 6:15,0.083,0.079,0.072
2019-07-31 6:30,0.083,0.079,0.072
2019-07-31 6:45,0.083,0.079,0.072
2019-07-31 7:00,0.083,0.079,0.072
2019-07-31 7:15,0.083,0.079,0.072
2019-07-31 7:30,0.083,0.079,0.072
2019-07-31 7:45,0.083,0.079,0.072
2019-07-31 8:00,0.083,0.079,0.072
2019-07-31 8:15,0.083,0.079,0.072
2019-07-31 8:30,0.083,0.079,0.072
2019-07-31 8:45,0.083,0.079,0.072
2019-07-31 9:00,0.083,0.079,0.072
2019-07-31 9:15,0.083,0.078,0.072
2019-07-31 9:30,0.083,0.078,0.072
2019-07-31 9:45,0.083,0.078,0.072
2019-07-31 10:00,0.083,0.078,0.072
2019-07-31 10:15,0.083,0.078,0.071
2019-07-31 10:30,0.083,0.077,0.071
2019-07-31 10:45,0.083,0.077,0.071
2019-07-31 11:00,0.083,0.077,0.071
2019-07-31 11:15,0.083,0.077,0.071
2019-07-31 11:30,0.083,0.077,0.071
2019-07-31 11:45,0.083,0.077,0.071
2019-07-31 12:00,0.083,0.077,0.070
2019-07-31 12:15,0.083,0.077,0.069
2019-07-31 12:30,0.083,0.077,0.069
2019-07-31 12:45,0.083,0.077,0.069
2019-07-31 13:00,0.083,0.077,0.069
2019-07-31 13:15,0.083,0.077,0.069
2019-07-31 13:30,0.083,0.077,0.069
2019-07-31 13:45,0.083,0.077,0.069
2019-07-31 14:00,0.083,0.077,0.069
2019-07-31 14:15,0.083,0.077,0.069
2019-07-31 14:30,0.083,0.077,0.069
2019-07-31 14:45,0.083,0.077,0.069
2019-07-31 15:00,0.083,0.077,0.069
2019-07-31 15:15,0.083,0.077,0.069
2019-07-31 15:30,0.083,0.076,0.068
2019-07-31 15:45,0.083,0.076,0.068
2019-07-31 16:00,0.083,0.076,0.068
2019-07-31 16:15,0.083,0.076,0.068
2019-07-31 16:30,0.083,0.076,0.068
2019-07-31 16:45,0.083,0.076,0.068
2019-07-31 17:00,0.083,0.076,0.068
2019-07-31 17:15,0.083,0.076,0.068
2019-07-31 17:30,0.083,0.076,0.068
2019-07-31 17:45,0.083,0.076,0.068
2019-07-31 18:00,0.083,0.076,0.068
2019-07-31 18:15,0.083,0.076,0.068
2019-07-31 18:30,0.083,0.076,0.068
2019-07-31 18:45,0.083,0.076,0.068
2019-07-31 19:00,0.083,0.076,0.068
2019-07-31 19:15,0.083,0.076,0.068
2019-07-31 19:30,0.083,0.076,0.068
2019-07-31 19:45,0.083,0.076,0.067
2019-07-31 20:00,0.083,0.076,0.067
2019-07-31 20:15,0.083,0.076,0.067
2019-07-31 20:30,0.083,0.076,0.067
2019-07-31 20:45,0.083,0.076,0.067
2019-07-31 21:00,0.083,0.076,0.067
2019-07-31 21:15,0.083,0.076,0.067
2019-07-31 21:30,0.083,0.076,0.067
2019-07-31 21:45,0.083,0.076,0.067
2019-07-31 22:00,0.083,0.076,0.067
2019-07-31 22:15,0.083,0.076,0.067
2019-07-31 22:30,0.083,0.076,0.067
2019-07-31 22:45,0.083,0.076,0.067
2019-07-31 23:00,0.083,0.076,0.067
2019-07-31 23:15,0.083,0.076,0.067
2019-07-31 23:30,0.083,0.076,0.067
2019-07-31 23:45,0.083,0.076,0.067
2019-08-01 0:00,0.083,0.076,0.067
2019-08-01 0:15,0.083,0.076,0.067
2019-08-01 0:30,0.083,0.076,0.067
2019-08-01 0:45,0.083,0.076,0.067
2019-08-01 1:00,0.083,0.076,0.067
2019-08-01 1:15,0.083,0.076,0.067
2019-08-01 1:30,0.083,0.076,0.067
2019-08-01 1:45,0.083,0.076,0.067
2019-08-01 2:00,0.083,0.076,0.067
2019-08-01 2:15,0.083,0.076,0.067
2019-08-01 2:30,0.083,0.076,0.067
2019-08-01 2:45,0.083,0.076,0.067
2019-08-01 3:00,0.083,0.076,0.067
2019-08-01 3:15,0.083,0.076,0.067
2019-08-01 3:30,0.083,0.076,0.067
2019-08-01 3:45,0.083,0.076,0.067
2019-08-01 4:00,0.083,0.076,0.067
2019-08-01 4:15,0.083,0.076,0.067
2019-08-01 4:30,0.083,0.076,0.067
2019-08-01 4:45,0.083,0.075,0.067
2019-08-01 5:00,0.083,0.075,0.067
2019-08-01 5:15,0.083,0.076,0.067
2019-08-01 5:30,0.083,0.076,0.067
2019-08-01 5:45,0.083,0.075,0.067
2019-08-01 6:00,0.083,0.075,0.067
2019-08-01 6:15,0.083,0.075,0.067
2019-08-01 6:30,0.083,0.075,0.067
2019-08-01 6:45,0.083,0.075,0.067
2019-08-01 7:00,0.083,0.075,0.067
2019-08-01 7:15,0.083,0.075,0.067
2019-08-01 7:30,0.083,0.075,0.067
2019-08-01 7:45,0.083,0.075,0.067
2019-08-01 8:00,0.083,0.075,0.067
2019-08-01 8:15,0.083,0.075,0.067
2019-08-01 8:30,0.083,0.075,0.067
2019-08-01 8:45,0.083,0.075,0.067
2019-08-01 9:00,0.083,0.075,0.067
2019-08-01 9:15,0.083,0.074,0.067
2019-08-01 9:30,0.083,0.074,0.067
2019-08-01 9:45,0.083,0.074,0.067
2019-08-01 10:00,0.083,0.074,0.067
2019-08-01 10:15,0.083,0.074,0.067
2019-08-01 10:30,0.083,0.074,0.067
2019-08-01 10:45,0.083,0.074,0.067
2019-08-01 11:00,0.083,0.074,0.067
2019-08-01 11:15,0.083,0.074,0.067
2019-08-01 11:30,0.083,0.074,0.067
2019-08-01 11:45,0.083,0.074,0.066
2019-08-01 12:00,0.083,0.074,0.066
2019-08-01 12:15,0.083,0.074,0.066
2019-08-01 12:30,0.083,0.073,0.066
2019-08-01 12:45,0.083,0.074,0.066
2019-08-01 13:00,0.083,0.073,0.066
2019-08-01 13:15,0.083,0.073,0.066
2019-08-01 13:30,0.083,0.073,0.066
2019-08-01 13:45,0.083,0.072,0.066
2019-08-01 14:00,0.083,0.072,0.066
2019-08-01 14:15,0.083,0.072,0.066
2019-08-01 14:30,0.083,0.072,0.066
2019-08-01 14:45,0.083,0.072,0.066
2019-08-01 15:00,0.083,0.072,0.066
2019-08-01 15:15,0.083,0.072,0.066
2019-08-01 15:30,0.083,0.072,0.066
2019-08-01 15:45,0.083,0.072,0.066
2019-08-01 16:00,0.083,0.072,0.066
2019-08-01 16:15,0.083,0.072,0.066
2019-08-01 16:30,0.083,0.072,0.066
2019-08-01 16:45,0.083,0.072,0.066
2019-08-01 17:00,0.083,0.072,0.066
2019-08-01 17:15,0.083,0.072,0.066
2019-08-01 17:30,0.083,0.072,0.066
2019-08-01 17:45,0.083,0.072,0.066
2019-08-01 18:00,0.083,0.072,0.066
2019-08-01 18:15,0.083,0.072,0.066
2019-08-01 18:30,0.083,0.072,0.066
2019-08-01 18:45,0.083,0.072,0.066
2019-08-01 19:00,0.083,0.072,0.066
2019-08-01 19:15,0.083,0.072,0.066
2019-08-01 19:30,0.083,0.072,0.066
2019-08-01 19:45,0.083,0.072,0.066
2019-08-01 20:00,0.083,0.072,0.066
2019-08-01 20:15,0.083,0.072,0.066
2019-08-01 20:30,0.083,0.072,0.066
2019-08-01 20:45,0.083,0.072,0.066
2019-08-01 21:00,0.083,0.072,0.066
2019-08-01 21:15,0.083,0.072,0.066
2019-08-01 21:30,0.083,0.072,0.066
2019-08-01 21:45,0.083,0.072,0.066
2019-08-01 22:00,0.083,0.072,0.066
2019-08-01 22:15,0.083,0.072,0.066
2019-08-01 22:30,0.083,0.072,0.066
2019-08-01 22:45,0.083,0.072,0.066
2019-08-01 23:00,0.083,0.072,0.066
2019-08-01 23:15,0.083,0.072,0.066
2019-08-01 23:30,0.083,0.072,0.066
2019-08-01 23:45,0.083,0.072,0.066
2019-08-02 0:00,0.083,0.072,0.066
2019-08-02 0:15,0.083,0.072,0.066
2019-08-02 0:30,0.083,0.072,0.066
2019-08-02 0:45,0.083,0.072,0.066
2019-08-02 1:00,0.083,0.072,0.066
2019-08-02 1:15,0.083,0.072,0.066
2019-08-02 1:30,0.083,0.072,0.066
2019-08-02 1:45,0.083,0.072,0.066
2019-08-02 2:00,0.083,0.072,0.066
2019-08-02 2:15,0.083,0.072,0.066
2019-08-02 2:30,0.083,0.072,0.066
2019-08-02 2:45,0.083,0.072,0.066
2019-08-02 3:00,0.083,0.072,0.066
2019-08-02 3:15,0.083,0.072,0.066
2019-08-02 3:30,0.083,0.072,0.066
2019-08-02 3:45,0.083,0.072,0.066
2019-08-02 4:00,0.083,0.072,0.066
2019-08-02 4:15,0.083,0.072,0.066
2019-08-02 4:30,0.083,0.072,0.066
2019-08-02 4:45,0.083,0.072,0.066
2019-08-02 5:00,0.083,0.072,0.066
2019-08-02 5:15,0.083,0.072,0.066
2019-08-02 5:30,0.083,0.072,0.066
2019-08-02 5:45,0.083,0.072,0.066
2019-08-02 6:00,0.083,0.072,0.066
2019-08-02 6:15,0.083,0.072,0.066
2019-08-02 6:30,0.083,0.072,0.066
2019-08-02 6:45,0.083,0.072,0.066
2019-08-02 7:00,0.083,0.072,0.066
2019-08-02 7:15,0.083,0.072,0.066
2019-08-02 7:30,0.083,0.071,0.066
2019-08-02 7:45,0.083,0.071,0.066
2019-08-02 8:00,0.083,0.071,0.066
2019-08-02 8:15,0.083,0.071,0.066
2019-08-02 8:30,0.083,0.071,0.066
2019-08-02 8:45,0.083,0.071,0.066
2019-08-02 9:00,0.083,0.071,0.066
2019-08-02 9:15,0.082,0.071,0.066
2019-08-02 9:30,0.082,0.071,0.066
2019-08-02 9:45,0.083,0.071,0.066
2019-08-02 10:00,0.083,0.071,0.066
2019-08-02 10:15,0.083,0.071,0.066
2019-08-02 10:30,0.082,0.071,0.066
2019-08-02 10:45,0.082,0.071,0.066
2019-08-02 11:00,0.082,0.071,0.066
2019-08-02 11:15,0.082,0.071,0.066
2019-08-02 11:30,0.082,0.071,0.066
2019-08-02 11:45,0.082,0.071,0.066
2019-08-02 12:00,0.082,0.071,0.066
2019-08-02 12:15,0.082,0.071,0.066
2019-08-02 12:30,0.082,0.071,0.066
2019-08-02 12:45,0.082,0.070,0.066
2019-08-02 13:00,0.082,0.069,0.066
2019-08-02 13:15,0.082,0.070,0.066
2019-08-02 13:30,0.083,0.069,0.066
2019-08-02 13:45,0.083,0.069,0.066
2019-08-02 14:00,0.083,0.069,0.066
2019-08-02 14:15,0.083,0.069,0.066
2019-08-02 14:30,0.083,0.069,0.066
2019-08-02 14:45,0.083,0.069,0.066
2019-08-02 15:00,0.083,0.069,0.066
2019-08-02 15:15,0.083,0.069,0.065
2019-08-02 15:30,0.083,0.069,0.065
2019-08-02 15:45,0.083,0.069,0.065
2019-08-02 16:00,0.083,0.069,0.065
2019-08-02 16:15,0.083,0.069,0.065
2019-08-02 16:30,0.083,0.069,0.064
2019-08-02 16:45,0.083,0.069,0.064
2019-08-02 17:00,0.083,0.069,0.064
2019-08-02 17:15,0.083,0.069,0.064
2019-08-02 17:30,0.083,0.069,0.064
2019-08-02 17:45,0.083,0.068,0.064
2019-08-02 18:00,0.083,0.068,0.064
2019-08-02 18:15,0.083,0.068,0.064
2019-08-02 18:30,0.083,0.068,0.064
2019-08-02 18:45,0.083,0.068,0.064
2019-08-02 19:00,0.083,0.068,0.064
2019-08-02 19:15,0.083,0.068,0.064
